선수ID,선수이름,포지션,보유신규특성,국가,주발,약발,클럽1,클럽2,클럽3,클럽4,클럽5,클럽6,클럽7,클럽8,클럽9
848194765,앙투안 그리즈만,CF,라인 브레이커,프랑스,왼발,4,아틀레티코 마드리드,FC 바르셀로나,레알 소시에다드,,,,,,
848195365,케빈 캄플,CM,없음,슬로베니아,오른발,4,RB 라이프치히,바이엘 04 레버쿠젠,보루시아 도르트문트,레드불 잘츠부르크,,,,,
848197445,데이비드 알라바,LB,없음,오스트리아,왼발,4,레알 마드리드,바이에른 뮌헨,TSG 호펜하임,,,,,,
848197781,이스코,CAM,없음,스페인,오른발,4,레알 베티스,세비야 FC,레알 마드리드,발렌시아 CF,,,,,
848198176,스테판 더브레이,CB,없음,네덜란드,오른발,3,롬바르디아 FC,라티움,페예노르트,,,,,,
848199503,그라니트 자카,CDM,없음,스위스,왼발,3,바이엘 04 레버쿠젠,아스널,보루시아 묀헨글라트바흐,,,,,,
848200104,손흥민,LW,라인 브레이커,대한민국,양발,5,토트넘 홋스퍼,바이엘 04 레버쿠젠,함부르크 SV,,,,,,
848200145,카제미루,CDM,와일드 태클러,브라질,오른발,3,맨체스터 유나이티드,레알 마드리드,FC 포르투,,,,,,
848200389,얀 오블라크,GK,없음,슬로베니아,오른발,3,아틀레티코 마드리드,SL 벤피카,,,,,,,
848201305,가브리엘 파울리스타,CB,없음,브라질,오른발,2,아틀레티코 마드리드,발렌시아 CF,아스널,비야레알 CF,,,,,
848201942,호베르투 피르미누,CF,크로스 포쳐,브라질,양발,5,리버풀,TSG 호펜하임,,,,,,,
848202126,해리 케인,ST,아크로바틱 피니셔,잉글랜드,양발,5,바이에른 뮌헨,토트넘 홋스퍼,레스터 시티,,,,,,
848202335,에릭 다이어,CDM,없음,잉글랜드,오른발,3,AS 모나코,바이에른 뮌헨,토트넘 홋스퍼,스포르팅 CP,,,,,
848202652,라힘 스털링,RW,라인 브레이커,잉글랜드,오른발,4,페예노르트,첼시,아스널,맨체스터 시티,리버풀,,,,
848203376,버질 반다이크,CB,체이서,네덜란드,오른발,3,리버풀,사우샘프턴,셀틱,,,,,,
848203574,존 스톤스,CB,없음,잉글랜드,오른발,4,맨체스터 시티,에버턴,,,,,,,
848203747,엑토르 베예린,RB,없음,스페인,오른발,3,레알 베티스,스포르팅 CP,FC 바르셀로나,아스널,왓퍼드,,,,
848204485,리야드 마레즈,RW,없음,알제리,왼발,4,맨체스터 시티,레스터 시티,,,,,,,
848204639,스테판 사비치,CB,없음,몬테네그로,오른발,3,아틀레티코 마드리드,피오렌티나,맨체스터 시티,,,,,,
848204923,마르셀 자비처,RW,크로스 포쳐,오스트리아,오른발,4,보루시아 도르트문트,바이에른 뮌헨,맨체스터 유나이티드,RB 라이프치히,레드불 잘츠부르크,,,,
848204963,카르바할,RB,2개의 심장,스페인,오른발,3,레알 마드리드,바이엘 04 레버쿠젠,,,,,,,
848206113,세르주 그나브리,RW,라인 브레이커,독일,양발,5,바이에른 뮌헨,TSG 호펜하임,베르더 브레멘,아스널,웨스트 브로미치 앨비언,,,,
848207791,유수프 포울센,ST,없음,덴마크,오른발,4,함부르크 SV,RB 라이프치히,,,,,,,
848207993,세아드 콜라시나츠,CB,없음,보스니아 헤르체고비나,왼발,2,베르가모 칼초,올랭피크 마르세유,아스널,,,,,,
848208165,베라트 짐시티,CB,없음,알바니아,오른발,3,베르가모 칼초,,,,,,,,
848208418,야니크 카라스코,LW,없음,벨기에,오른발,4,아틀레티코 마드리드,AS 모나코,,,,,,,
848208448,에밀 포르스베리,LW,없음,스웨덴,오른발,4,RB 라이프치히,,,,,,,,
848208722,사디오 마네,LW,라인 브레이커,세네갈,양발,5,바이에른 뮌헨,리버풀,사우샘프턴,레드불 잘츠부르크,FC 메스,,,,
848209331,모하메드 살라,RW,라인 브레이커,이집트,왼발,4,리버풀,AS 로마,첼시,피오렌티나,,,,,
848209499,파비뉴,CDM,와일드 태클러,브라질,오른발,2,리버풀,AS 모나코,레알 마드리드,,,,,,
848210035,그리말도,LWB,없음,스페인,왼발,2,바이엘 04 레버쿠젠,SL 벤피카,FC 바르셀로나,,,,,,
848210257,에데르송,GK,없음,브라질,왼발,3,맨체스터 시티,SL 벤피카,,,,,,,
848210324,요나스 호프만,RW,없음,독일,오른발,4,바이엘 04 레버쿠젠,보루시아 묀헨글라트바흐,보루시아 도르트문트,TSG 호펜하임,,,,,
848210406,P. 지엘린스키,CM,없음,폴란드,양발,5,롬바르디아 FC,SSC 나폴리,우디네세,,,,,,
848210514,주앙 칸셀루,RB,없음,포르투갈,오른발,4,FC 바르셀로나,맨체스터 시티,바이에른 뮌헨,유벤투스,롬바르디아 FC,발렌시아 CF,SL 벤피카,,
848211110,파울로 디발라,CAM,없음,아르헨티나,왼발,3,AS 로마,유벤투스,,,,,,,
848211117,델리 알리,CAM,크로스 포쳐,잉글랜드,오른발,4,에버턴,토트넘 홋스퍼,,,,,,,
848211688,가야,LB,체이서,스페인,왼발,3,발렌시아 CF,,,,,,,,
848212188,티모 베르너,ST,라인 브레이커,독일,오른발,4,RB 라이프치히,토트넘 홋스퍼,첼시,VfB 슈투트가르트,,,,,
848212190,니클라스 쥘레,CB,없음,독일,오른발,3,보루시아 도르트문트,바이에른 뮌헨,TSG 호펜하임,,,,,,
848212242,로베르트 안드리히,CDM,와일드 태클러,독일,오른발,4,바이엘 04 레버쿠젠,헤르타 BSC,,,,,,,
848212622,요주아 키미히,CDM,없음,독일,양발,5,바이에른 뮌헨,VfB 슈투트가르트,RB 라이프치히,,,,,,
848212831,알리송,GK,없음,브라질,오른발,3,리버풀,AS 로마,,,,,,,
848213331,요나탄 타,CB,없음,독일,오른발,4,바이에른 뮌헨,바이엘 04 레버쿠젠,함부르크 SV,,,,,,
848213345,킹슬레 코망,RW,없음,프랑스,오른발,3,바이에른 뮌헨,유벤투스,파리 생제르맹,,,,,,
848215914,은골로 캉테,CDM,체이서,프랑스,오른발,3,첼시,레스터 시티,,,,,,,
848216150,다비데 차파코스타,LWB,없음,이탈리아,오른발,3,베르가모 칼초,첼시,제노아,AS 로마,토리노,,,,
848216267,앤드루 로버트슨,LB,2개의 심장,스코틀랜드,왼발,2,리버풀,,,,,,,,
848216352,M. 브로조비치,CDM,없음,크로아티아,양발,5,롬바르디아 FC,디나모 자그레브,,,,,,,
848216393,유리 틸레만스,CM,없음,벨기에,양발,5,애스턴 빌라,레스터 시티,AS 모나코,,,,,,
848216435,S. 로보트카,CDM,와일드 태클러,슬로바키아,오른발,4,SSC 나폴리,셀타 비고,아약스,,,,,,
848216549,A. 쇨로트,ST,크로스 포쳐,노르웨이,왼발,4,아틀레티코 마드리드,비야레알 CF,RB 라이프치히,레알 소시에다드,크리스털 팰리스,,,,
848217870,조반니 디로렌초,RB,파이터,이탈리아,오른발,4,SSC 나폴리,,,,,,,,
848218667,베르나르두 실바,RW,없음,포르투갈,왼발,3,맨체스터 시티,AS 모나코,SL 벤피카,,,,,,
848220440,클레망 랑글레,CB,와일드 태클러,프랑스,왼발,4,아틀레티코 마드리드,FC 바르셀로나,애스턴 빌라,토트넘 홋스퍼,세비야 FC,,,,
848220697,제임스 매디슨,CAM,없음,잉글랜드,오른발,4,토트넘 홋스퍼,레스터 시티,,,,,,,
848222492,리로이 사네,LW,라인 브레이커,독일,왼발,3,갈라타사라이,바이에른 뮌헨,맨체스터 시티,,,,,,
848223273,마리오 파샬리치,CM,없음,크로아티아,오른발,4,베르가모 칼초,첼시,밀라노 FC,AS 모나코,엘체 CF,,,,
848224232,니콜로 바렐라,CM,2개의 심장,이탈리아,오른발,3,롬바르디아 FC,칼리아리,,,,,,,
848224411,곤살루 게드스,LW,라인 브레이커,포르투갈,오른발,4,레알 소시에다드,울버햄프턴 원더러스,비야레알 CF,SL 벤피카,발렌시아 CF,파리 생제르맹,,,
848224425,마리우스 볼프,RB,없음,독일,오른발,4,FC 아우크스부르크,보루시아 도르트문트,헤르타 BSC,아인트라흐트 프랑크푸르트,,,,,
848224490,제키 첼리크,RWB,없음,튀르키예,오른발,3,AS 로마,LOSC 릴,,,,,,,
848225100,조 고메스,CB,없음,잉글랜드,오른발,3,리버풀,,,,,,,,
848225116,알렉스 메레트,GK,없음,이탈리아,왼발,3,SSC 나폴리,우디네세,,,,,,,
848225439,롤란도 만드라고라,CDM,아크로바틱 피니셔,이탈리아,왼발,3,피오렌티나,토리노,우디네세,유벤투스,제노아,,,,
848226161,마르코스 요렌테,CM,2개의 심장,스페인,양발,5,아틀레티코 마드리드,레알 마드리드,데포르티보 알라베스,,,,,,
848226754,이스마엘 벤나세르,CDM,파이터,알제리,왼발,3,디나모 자그레브,밀라노 FC,올랭피크 마르세유,아스널,,,,,
848226851,뱅자맹 파바르,RB,없음,프랑스,오른발,3,올랭피크 마르세유,롬바르디아 FC,바이에른 뮌헨,VfB 슈투트가르트,LOSC 릴,,,,
848227236,A. 잠보 앙기사,CM,와일드 태클러,카메룬,오른발,3,SSC 나폴리,풀럼,비야레알 CF,올랭피크 마르세유,스타드 랭스,,,,
848227535,로드리고 벤탕쿠르,CM,없음,우루과이,오른발,4,토트넘 홋스퍼,유벤투스,,,,,,,
848228251,로렌초 펠레그리니,CAM,없음,이탈리아,오른발,4,AS 로마,사수올로,,,,,,,
848228618,페를랑 멘디,LB,와일드 태클러,프랑스,양발,5,레알 마드리드,올랭피크 리옹,,,,,,,
848230666,가브리엘 제주스,ST,라인 브레이커,브라질,오른발,4,아스널,맨체스터 시티,,,,,,,
848230938,F. 케시에,CM,와일드 태클러,코트디부아르,오른발,4,FC 바르셀로나,밀라노 FC,베르가모 칼초,,,,,,
848231281,T. 알렉산더-아놀드,RB,없음,잉글랜드,오른발,4,레알 마드리드,리버풀,,,,,,,
848231478,라우타로,ST,라인 브레이커,아르헨티나,양발,5,롬바르디아 FC,,,,,,,,
848231521,E. 팔라시오스,CDM,와일드 태클러,아르헨티나,오른발,4,바이엘 04 레버쿠젠,,,,,,,,
848231866,로드리,CDM,없음,스페인,오른발,4,맨체스터 시티,아틀레티코 마드리드,비야레알 CF,,,,,,
848232293,빅터 오시멘,ST,크로스 포쳐,나이지리아,오른발,4,갈라타사라이,SSC 나폴리,LOSC 릴,VfL 볼프스부르크,,,,,
848232363,밀란 슈크리니아르,CB,와일드 태클러,슬로바키아,오른발,3,파리 생제르맹,롬바르디아 FC,삼프도리아,,,,,,
848232756,피카요 토모리,CB,와일드 태클러,잉글랜드,오른발,4,밀라노 FC,첼시,브라이턴 호브 앨비언,,,,,,
848232805,베르나르두,RB,체이서,브라질,왼발,3,TSG 호펜하임,레드불 잘츠부르크,브라이턴 호브 앨비언,RB 라이프치히,,,,,
848234396,알폰소 데이비스,LB,체이서,캐나다,왼발,4,바이에른 뮌헨,,,,,,,,
848234742,하비 반스,LW,없음,잉글랜드,오른발,4,뉴캐슬 유나이티드,레스터 시티,웨스트 브로미치 앨비언,,,,,,
848237086,김민재,CB,체이서,대한민국,오른발,3,바이에른 뮌헨,SSC 나폴리,전북 현대 모터스,,,,,,
848237383,A. 바스토니,CB,와일드 태클러,이탈리아,왼발,3,롬바르디아 FC,파르마,베르가모 칼초,,,,,,
848237692,필 포든,LW,없음,잉글랜드,왼발,4,맨체스터 시티,,,,,,,,
848238794,비니시우스,LW,라인 브레이커,브라질,오른발,4,레알 마드리드,,,,,,,,
848239053,페데리코 발베르데,CM,2개의 심장,우루과이,오른발,4,레알 마드리드,,,,,,,,
848239085,엘링 홀란,ST,라인 브레이커,노르웨이,왼발,4,맨체스터 시티,보루시아 도르트문트,레드불 잘츠부르크,,,,,,
848239818,후벵 디아스,CB,와일드 태클러,포르투갈,오른발,4,맨체스터 시티,SL 벤피카,,,,,,,
848240716,M. 올리베라,LB,없음,우루과이,왼발,3,SSC 나폴리,헤타페 CF,,,,,,,
848241096,산드로 토날리,CDM,2개의 심장,이탈리아,오른발,4,뉴캐슬 유나이티드,밀라노 FC,,,,,,,
848241390,엘리프 엘마스,RW,없음,북마케도니아,오른발,4,SSC 나폴리,RB 라이프치히,토리노,,,,,,
848241721,하파엘 레앙,LW,없음,포르투갈,오른발,4,밀라노 FC,LOSC 릴,스포르팅 CP,,,,,,
848242664,A. 살레마커르스,RW,없음,벨기에,오른발,4,밀라노 FC,AS 로마,볼로냐,,,,,,
848244263,아미르 라흐마니,CB,없음,코소보,오른발,4,SSC 나폴리,엘라스 베로나,디나모 자그레브,,,,,,
848245541,지오바니 레이나,RW,없음,미국,오른발,2,보루시아 묀헨글라트바흐,보루시아 도르트문트,,,,,,,
848246258,루카스 벨트란,CAM,없음,아르헨티나,오른발,3,발렌시아 CF,피오렌티나,,,,,,,
848246875,오딜롱 코수누,CB,없음,코트디부아르,오른발,3,베르가모 칼초,바이엘 04 레버쿠젠,,,,,,,
848247263,에드몽 탑소바,CB,없음,부르키나파소,오른발,4,바이엘 04 레버쿠젠,,,,,,,,
848247635,크바라츠헬리아,LW,라인 브레이커,조지아,양발,5,파리 생제르맹,SSC 나폴리,,,,,,,
848247679,V. 보니페이스,ST,라인 브레이커,나이지리아,오른발,4,베르더 브레멘,바이엘 04 레버쿠젠,,,,,,,
848251470,샤를 드케텔라르,CAM,없음,벨기에,왼발,4,베르가모 칼초,밀라노 FC,,,,,,,
848252154,M. 카르네세키,GK,GK 빠른 반응,이탈리아,오른발,3,베르가모 칼초,,,,,,,,
848252371,주드 벨링엄,CAM,없음,잉글랜드,양발,5,레알 마드리드,보루시아 도르트문트,,,,,,,
848253149,제레미 프림퐁,RWB,없음,네덜란드,오른발,3,리버풀,바이엘 04 레버쿠젠,셀틱,,,,,,
848255654,P. 칼룰루,CB,와일드 태클러,프랑스,오른발,3,유벤투스,밀라노 FC,올랭피크 리옹,,,,,,
848256630,플로리안 비르츠,CAM,없음,독일,오른발,4,리버풀,바이엘 04 레버쿠젠,,,,,,,
848259584,M. 루제리,LWB,없음,이탈리아,왼발,3,아틀레티코 마드리드,베르가모 칼초,,,,,,,
848260697,이사크 히엔,CB,와일드 태클러,스웨덴,오른발,3,베르가모 칼초,엘라스 베로나,,,,,,,
848265695,마티아스 술레,RW,없음,아르헨티나,왼발,4,AS 로마,유벤투스,,,,,,,
848278340,P. 코무초,CB,와일드 태클러,이탈리아,오른발,2,피오렌티나,,,,,,,,
851073078,사노 가이슈,CDM,2개의 심장,일본,오른발,3,,,,,,,,,
851073374,C. 우체,ST,없음,나이지리아,오른발,3,크리스털 팰리스,헤타페 CF,,,,,,,
851186146,대니 웰벡,ST,크로스 포쳐,잉글랜드,오른발,4,브라이턴 호브 앨비언,왓퍼드,아스널,맨체스터 유나이티드,,,,,
851190765,파스칼 그로스,CM,없음,독일,양발,5,브라이턴 호브 앨비언,보루시아 도르트문트,TSG 호펜하임,,,,,,
851192638,마르코스 알론소,CB,없음,스페인,왼발,3,셀타 비고,FC 바르셀로나,첼시,피오렌티나,레알 마드리드,,,,
851192678,키케 가르시아,ST,크로스 포쳐,스페인,양발,5,RCD 에스파뇰,데포르티보 알라베스,오사수나,SD 에이바르,미들즈브러,,,,
851192816,레안드로 카브레라,CB,없음,우루과이,왼발,3,RCD 에스파뇰,헤타페 CF,레알 마드리드,아틀레티코 마드리드,,,,,
851192883,헨릭 미키타리안,CM,2개의 심장,아르메니아,양발,5,롬바르디아 FC,AS 로마,아스널,맨체스터 유나이티드,보루시아 도르트문트,샤흐타르 도네츠크,,,
851193474,이드리사 게예,CDM,와일드 태클러,세네갈,오른발,3,에버턴,파리 생제르맹,애스턴 빌라,LOSC 릴,,,,,
851194765,앙투안 그리즈만,CF,라인 브레이커,프랑스,왼발,4,아틀레티코 마드리드,FC 바르셀로나,레알 소시에다드,,,,,,
851197031,마르빈 두크슈,ST,라인 브레이커,독일,오른발,4,베르더 브레멘,보루시아 도르트문트,,,,,,,
851197948,플로리앙 르죈,CB,없음,프랑스,오른발,3,데포르티보 알라베스,뉴캐슬 유나이티드,SD 에이바르,맨체스터 시티,비야레알 CF,,,,
851198032,댄 번,CB,없음,잉글랜드,왼발,3,뉴캐슬 유나이티드,브라이턴 호브 앨비언,풀럼,,,,,,
851202024,레모 프로일러,CDM,와일드 태클러,스위스,오른발,3,볼로냐,베르가모 칼초,,,,,,,
851202201,제프리 하우엘레우,CB,없음,네덜란드,오른발,2,FC 아우크스부르크,,,,,,,,
851202648,세르지 다르데르,LM,없음,스페인,오른발,3,RCD 마요르카,RCD 에스파뇰,올랭피크 리옹,,,,,,
851202695,제임스 타코우스키,CB,없음,잉글랜드,오른발,4,에버턴,번리,,,,,,,
851204838,라울 히메네스,ST,크로스 포쳐,멕시코,오른발,4,풀럼,울버햄프턴 원더러스,SL 벤피카,아틀레티코 마드리드,,,,,
851204935,조던 픽포드,GK,GK 빠른 반응,잉글랜드,왼발,4,에버턴,,,,,,,,
851206085,제이컵 머피,RW,없음,잉글랜드,오른발,4,뉴캐슬 유나이티드,웨스트 브로미치 앨비언,,,,,,,
851206511,M. 아르놀트,CDM,없음,독일,왼발,3,VfL 볼프스부르크,,,,,,,,
851206591,미첼 바이저,RWB,없음,독일,양발,5,베르더 브레멘,바이엘 04 레버쿠젠,헤르타 BSC,바이에른 뮌헨,,,,,
851206606,필립 호프만,ST,없음,독일,왼발,2,,,,,,,,,
851207421,레안드로 트로사르,LW,없음,벨기에,양발,5,아스널,브라이턴 호브 앨비언,KRC 겡크,,,,,,
851207862,마티아스 긴터,CB,없음,독일,오른발,3,SC 프라이부르크,보루시아 묀헨글라트바흐,보루시아 도르트문트,,,,,,
851208137,루카스 토로,CDM,없음,스페인,오른발,3,오사수나,아인트라흐트 프랑크푸르트,레알 마드리드,,,,,,
851208461,마르턴 더론,CDM,2개의 심장,네덜란드,오른발,3,베르가모 칼초,미들즈브러,,,,,,,
851210047,파비안 셰어,CB,없음,스위스,오른발,4,뉴캐슬 유나이티드,TSG 호펜하임,,,,,,,
851210676,W. 팔코네,GK,없음,이탈리아,오른발,2,삼프도리아,파르마,,,,,,,
851210697,C. 뇌르고르,CDM,2개의 심장,덴마크,오른발,3,아스널,피오렌티나,함부르크 SV,,,,,,
