날짜,GK_ID,피슈팅,선방
2026-04-15,270221087,4,1
2026-04-15,852223885,3,2
2026-04-14,270221087,5,1
2026-04-14,300225395,6,3
2026-04-14,270221087,1,1
2026-04-14,802163587,3,1
2026-04-14,270221087,6,3
2026-04-14,251186153,5,3
2026-04-14,834210257,4,1
2026-04-14,270221087,2,2
2026-04-14,829235073,4,2
2026-04-14,270221087,3,1
2026-04-14,270221087,3,1
2026-04-14,265233306,7,2
2026-04-14,207051539,6,2
2026-04-14,270221087,3,1
2026-04-15,828212831,7,5
2026-04-15,502192119,2,1
2026-04-15,300192119,4,1
2026-04-15,502192119,8,2
2026-04-15,829235073,3,0
2026-04-15,502192119,1,1
2026-04-14,834235840,6,3
2026-04-14,828212831,4,2
2026-04-14,834235840,2,2
2026-04-14,300246671,8,3
2026-04-14,834235840,4,2
2026-04-14,234192119,2,2
2026-04-13,323186153,7,3
2026-04-13,834235840,3,1
2026-04-13,834235840,6,2
2026-04-13,856235840,5,3
2026-04-13,834235840,3,2
2026-04-13,289190053,5,1
2026-04-13,513206585,0,0
2026-04-13,834235840,5,3
2026-04-13,834235840,3,1
2026-04-13,206186153,9,2
2026-04-13,834235840,3,1
2026-04-13,280210257,2,2
2026-04-15,234192119,4,2
2026-04-15,840206585,8,2
2026-04-15,234192119,4,2
2026-04-15,829235073,9,5
2026-04-15,234192119,4,1
2026-04-15,851210676,6,2
2026-04-14,234192119,7,3
2026-04-14,856203841,6,2
2026-04-14,234192119,5,1
2026-04-14,834212831,5,1
2026-04-14,234192119,10,5
2026-04-14,300246671,6,1
2026-04-14,234192119,5,2
2026-04-14,206200389,5,1
2026-04-14,234192119,8,0
2026-04-14,844259532,8,2
2026-04-15,300238186,4,3
2026-04-15,810233934,4,3
2026-04-14,300167495,4,2
2026-04-14,300238186,6,4
2026-04-14,265233306,3,1
2026-04-14,300238186,2,2
2026-04-14,256167495,5,1
2026-04-14,300238186,3,1
2026-04-14,829235073,1,1
2026-04-14,300238186,5,4
2026-04-14,300215316,2,0
2026-04-14,300238186,5,2
2026-04-14,253192119,4,1
2026-04-14,300238186,5,2
2026-04-14,829228279,4,2
2026-04-14,300238186,5,2
2026-04-15,216168435,9,1
2026-04-15,802163587,3,1
2026-04-15,217210257,5,1
2026-04-15,802163587,2,1
2026-04-15,319005479,4,1
2026-04-15,802163587,2,1
2026-04-15,802163587,6,3
2026-04-15,284216065,4,2
2026-04-14,214203775,3,1
2026-04-14,802163587,6,2
2026-04-14,300243675,3,2
2026-04-14,802163587,7,4
2026-04-14,300219836,7,2
2026-04-14,802163587,7,4
2026-04-14,265233306,4,1
2026-04-14,802163587,1,1
2026-04-14,253168435,2,0
2026-04-14,802163587,6,2
2026-04-15,214150724,4,1
2026-04-15,825192448,7,4
2026-04-15,201005479,4,3
2026-04-15,214150724,5,2
2026-04-15,828192448,5,2
2026-04-15,214150724,3,3
2026-04-15,214150724,0,0
2026-04-15,855212831,3,0
2026-04-15,214150724,1,1
2026-04-15,846202811,6,2
2026-04-15,214150724,6,5
2026-04-15,265192119,5,2
2026-04-15,828192448,0,0
2026-04-15,214150724,4,1
2026-04-15,802051539,2,0
2026-04-15,214150724,0,0
2026-04-14,291211738,5,1
2026-04-14,852048940,6,3
2026-04-14,291211738,5,3
2026-04-14,201048940,5,1
2026-04-14,291211738,7,3
2026-04-14,206206585,1,0
2026-04-13,300259532,3,1
2026-04-13,291211738,4,2
2026-04-13,814048940,5,3
2026-04-13,291211738,3,2
2026-04-13,300193080,5,1
2026-04-13,291211738,10,8
2026-04-13,291211738,1,0
2026-04-13,828230621,3,1
2026-04-13,101005479,7,3
2026-04-13,291211738,4,3
2026-04-12,253192119,1,1
2026-04-12,291211738,4,1
2026-04-14,517223885,0,0
2026-04-14,251167495,7,4
2026-04-14,265192119,3,0
2026-04-14,251167495,6,2
2026-04-14,253177683,2,1
2026-04-14,251167495,7,4
2026-04-14,265192119,4,1
2026-04-14,251167495,6,3
2026-04-14,251167495,7,0
2026-04-14,265234102,0,0
2026-04-14,251167495,2,1
2026-04-14,834177683,6,0
2026-04-14,300258485,2,0
2026-04-14,251167495,2,1
2026-04-14,242186153,3,0
2026-04-14,251167495,1,0
2026-04-14,237210257,5,1
2026-04-14,251167495,2,0
2026-04-14,834230621,2,0
2026-04-14,251167495,5,4
2026-04-11,268051539,2,0
2026-04-11,300226753,5,4
2026-04-11,216167948,6,3
2026-04-11,300226753,4,2
2026-04-11,265234102,10,8
2026-04-11,300226753,7,6
2026-04-11,265233306,5,2
2026-04-11,300226753,2,1
2026-04-11,260167495,4,0
2026-04-11,300226753,9,5
2026-04-11,834235840,0,0
2026-04-11,300226753,4,0
2026-04-11,802048940,5,1
2026-04-11,300226753,5,3
2026-04-11,825051539,7,3
2026-04-11,300226753,3,1
2026-04-11,264230621,2,0
2026-04-11,300226753,3,2
2026-04-14,256193105,7,4
2026-04-14,828192119,4,2
2026-04-11,828192119,3,1
2026-04-11,828192119,0,0
2026-04-11,852186153,6,1
2026-04-11,828192119,2,1
2026-04-11,828215698,12,9
2026-04-11,828192119,5,2
2026-04-10,246199987,5,2
2026-04-10,256199987,7,4
2026-04-10,256199987,5,2
2026-04-10,324024630,2,1
2026-04-10,284188943,1,0
2026-04-10,256199987,7,3
2026-04-10,256199987,6,2
2026-04-10,834220901,2,1
2026-04-10,256199987,8,2
2026-04-10,830212432,2,0
2026-04-10,300192119,0,0
2026-04-10,256199987,3,0
2026-04-10,265225116,5,2
2026-04-10,256199987,3,3
2026-04-10,836005479,7,3
2026-04-10,256199987,4,2
2026-04-08,256199987,5,2
2026-04-08,856228789,6,1
2026-04-15,206212831,4,2
2026-04-15,300194404,4,1
2026-04-15,206212831,6,1
2026-04-15,231167495,4,0
2026-04-15,206212831,4,2
2026-04-15,242192119,7,4
2026-04-14,206212831,4,3
2026-04-14,264190941,7,3
2026-04-14,206212831,3,1
2026-04-14,246186569,5,0
2026-04-14,206212831,2,1
2026-04-14,283192448,3,1
2026-04-14,206212831,5,0
2026-04-14,834210257,8,3
2026-04-14,206212831,7,5
2026-04-14,101051539,7,4
2026-04-14,284216065,9,3
2026-04-14,206212831,9,1
2026-04-13,264230621,6,3
2026-04-13,206212831,2,2
2026-04-14,206177683,1,0
2026-04-14,324024630,4,1
2026-04-14,206177683,4,1
2026-04-14,802200389,5,1
2026-04-13,300206585,2,1
2026-04-13,804262621,7,1
2026-04-13,253167495,5,2
2026-04-13,300206585,4,2
2026-04-13,270233934,3,3
2026-04-13,300206585,1,1
2026-04-13,300206585,3,2
2026-04-13,300192448,5,3
2026-04-13,508192119,6,3
2026-04-13,300206585,5,4
2026-04-12,300206585,6,4
2026-04-12,289051539,8,4
2026-04-12,300192119,2,2
2026-04-12,300206585,5,2
2026-04-12,218199987,5,1
2026-04-12,300206585,7,3
2026-04-12,246186569,5,3
2026-04-12,300206585,4,1
2026-04-12,300206585,5,3
2026-04-12,300230621,4,0
2026-04-14,252048940,4,2
2026-04-14,260210257,0,0
2026-04-13,300220901,6,1
2026-04-13,260210257,7,6
2026-04-13,517177683,2,0
2026-04-13,260210257,6,3
2026-04-13,828192119,2,1
2026-04-13,260210257,3,1
2026-04-13,237210257,2,1
2026-04-13,260210257,4,3
2026-04-13,214192119,2,1
2026-04-13,218215316,6,3
2026-04-13,324024630,2,0
2026-04-13,218215316,8,4
2026-04-13,300263887,3,0
2026-04-13,218215316,1,1
2026-04-13,829226753,4,3
2026-04-13,260210257,2,0
2026-04-15,810200389,5,2
2026-04-15,274005479,7,2
2026-04-15,300206585,8,3
2026-04-15,274005479,8,5
2026-04-15,300203841,2,0
2026-04-15,274005479,6,0
2026-04-15,848001179,7,1
2026-04-15,274005479,6,2
2026-04-15,300233164,6,0
2026-04-15,274005479,6,3
2026-04-14,834192119,9,1
2026-04-14,274005479,1,1
2026-04-14,270233934,7,3
2026-04-14,274005479,6,5
2026-04-14,828200389,1,1
2026-04-14,274005479,6,2
2026-04-13,101051539,4,1
2026-04-13,274005479,2,1
2026-04-14,300243311,4,0
2026-04-14,834192119,6,4
2026-04-14,300243311,0,0
2026-04-14,814223885,5,2
2026-04-14,300243311,4,1
2026-04-14,206005479,6,2
2026-04-14,300243311,14,2
2026-04-14,265225116,4,3
2026-04-14,300243311,6,0
2026-04-14,237199987,9,4
2026-04-14,300243311,6,1
2026-04-14,802200389,5,3
2026-04-14,300243311,2,1
2026-04-14,502192119,4,1
2026-04-14,264230621,8,4
2026-04-14,300243311,7,3
2026-04-14,300243311,3,0
2026-04-14,829235073,6,2
2026-04-14,300243311,7,3
2026-04-14,300201095,4,1
2026-04-15,207051539,5,2
2026-04-15,834235840,9,6
2026-04-15,260002147,5,0
2026-04-15,834235840,5,3
2026-04-15,834235840,3,2
2026-04-15,300210358,3,1
2026-04-14,251167495,6,1
2026-04-14,834235840,6,3
2026-04-14,834235840,6,3
2026-04-14,253192119,4,2
2026-04-14,300228383,4,1
2026-04-14,834235840,5,5
2026-04-14,810204092,1,0
2026-04-14,834235840,4,0
2026-04-15,515223885,6,2
2026-04-15,246186569,2,1
2026-04-14,265233306,6,3
2026-04-14,515223885,4,1
2026-04-14,806191655,1,1
2026-04-14,515223885,4,1
2026-04-14,515223885,10,4
2026-04-14,216168435,4,1
2026-04-14,826226753,2,1
2026-04-14,515223885,3,0
2026-04-14,515223885,3,1
2026-04-14,231193080,0,0
2026-04-13,515223885,6,3
2026-04-13,242192119,6,2
2026-04-13,515223885,4,2
2026-04-13,513203841,3,1
2026-04-13,515223885,4,1
2026-04-13,300194404,1,1
2026-04-14,828192119,4,1
2026-04-14,256167495,2,2
2026-04-14,256167495,4,2
2026-04-14,851230872,7,1
2026-04-14,300167495,4,2
2026-04-14,237212831,7,1
2026-04-14,283167495,7,3
2026-04-14,237212831,4,1
2026-04-14,237212831,6,3
2026-04-14,280206585,6,3
2026-04-14,206215316,3,2
2026-04-14,324073239,9,6
2026-04-14,853212432,4,1
2026-04-14,324073239,6,2
2026-04-14,300192448,3,0
2026-04-14,324073239,4,0
2026-04-14,265225116,5,2
2026-04-14,324073239,4,2
2026-04-13,251167948,3,1
2026-04-13,324073239,5,1
2026-04-13,283230869,4,2
2026-04-13,324073239,4,1
2026-04-14,274192119,2,2
2026-04-14,206177683,4,4
2026-04-14,283167495,5,3
2026-04-14,206177683,6,2
2026-04-14,206177683,4,1
2026-04-14,291262621,7,5
2026-04-13,270233934,1,0
2026-04-13,206177683,5,1
2026-04-13,256051539,3,1
2026-04-13,206177683,4,2
2026-04-13,322177644,4,1
2026-04-13,206177683,7,3
2026-04-13,828212831,5,1
2026-04-13,206177683,5,2
2026-04-13,300277669,7,5
2026-04-13,206177683,4,1
2026-04-13,206210257,5,1
2026-04-13,206177683,1,0
2026-04-15,818167495,3,2
2026-04-15,802163587,3,1
2026-04-15,818167495,5,2
2026-04-15,283186153,1,1
2026-04-15,829235073,2,2
2026-04-15,818167495,3,0
2026-04-14,834190941,2,2
2026-04-14,834177683,4,0
2026-03-29,852001179,5,3
2026-03-29,206177683,4,1
2026-03-29,265234102,6,1
2026-03-29,291262621,4,1
2026-03-29,834190941,3,3
2026-03-29,253167495,6,4
2026-03-29,834190941,1,0
2026-03-29,300215698,3,2
2026-03-29,834190941,1,1
2026-03-29,280230621,1,0
2026-03-29,852001179,5,1
2026-03-29,206200389,2,1
2026-03-29,265234102,3,1
2026-03-29,828209981,3,1
2026-03-29,834190941,4,1
2026-03-29,291220901,7,4
2026-04-15,256199987,4,2
2026-04-15,206024630,5,1
2026-04-15,256199987,2,0
2026-04-15,834190941,1,0
2026-04-15,256199987,3,0
2026-04-15,206188943,1,1
2026-04-15,256199987,4,0
2026-04-15,214190053,4,1
2026-04-14,826202873,5,2
2026-04-14,256199987,7,4
2026-04-14,201051539,4,3
2026-04-14,256199987,3,1
2026-04-14,256199987,4,1
2026-04-14,836005479,5,2
2026-04-14,256199987,8,5
2026-04-14,251001179,4,0
2026-04-14,237212831,6,3
2026-04-14,256199987,2,0
2026-04-15,300199987,7,5
2026-04-15,284216065,8,8
2026-04-15,214051539,5,0
2026-04-15,284216065,5,2
2026-04-15,217212831,7,2
2026-04-15,284216065,4,2
2026-04-15,216192448,10,8
2026-04-15,284216065,4,1
2026-04-15,300192119,6,3
2026-04-15,284216065,4,2
2026-04-15,265233306,5,1
2026-04-15,284216065,11,6
2026-04-15,206199987,7,3
2026-04-15,284216065,6,5
2026-04-15,206024630,4,0
2026-04-15,284216065,0,0
2026-04-15,206203042,6,2
2026-04-15,300234102,5,2
2026-04-15,802167948,7,4
2026-04-15,300234102,4,4
2026-04-15,270221087,6,3
2026-04-15,300234102,7,4
2026-04-15,300192119,5,2
2026-04-15,300234102,4,1
2026-04-15,300263887,3,2
2026-04-15,300234102,6,2
2026-04-15,206024630,3,1
2026-04-15,300234102,3,2
2026-04-15,300234102,8,5
2026-04-15,300234102,1,1
2026-04-15,300220901,5,1
2026-04-15,300234102,2,1
2026-04-15,300251752,4,1
2026-04-15,300234102,0,0
2026-04-15,206200389,5,2
2026-04-15,300234102,1,0
2026-04-14,834212831,8,4
2026-04-14,851204935,5,1
2026-04-14,851204935,8,3
2026-04-14,845233267,7,4
2026-04-14,851204935,7,4
2026-04-14,234150724,6,3
2026-04-14,283192448,2,0
2026-04-14,851204935,3,2
2026-04-13,851204935,3,0
2026-04-13,207193080,0,0
2026-04-13,265233306,4,3
2026-04-13,851204935,8,4
2026-04-13,851204935,2,1
2026-04-13,291262621,0,0
2026-04-13,851204935,4,3
2026-04-13,265233306,7,2
2026-04-13,300215363,1,0
2026-04-13,851204935,5,1
2026-04-15,280230621,7,4
2026-04-15,206193080,4,1
2026-04-15,206193080,6,2
2026-04-15,300259532,4,1
2026-04-15,206193080,2,1
2026-04-15,206200389,9,5
2026-04-15,217203042,5,2
2026-04-15,511203841,7,2
2026-04-15,300192119,5,1
2026-04-15,206193080,7,5
2026-04-15,231024630,6,1
2026-04-15,206193080,5,1
2026-04-15,256199987,4,2
2026-04-15,253192119,5,2
2026-04-15,256199987,9,7
2026-04-15,806212432,2,1
2026-04-15,251150724,4,1
2026-04-15,289192119,4,1
2026-04-15,251150724,5,1
2026-04-15,324024630,5,2
2026-04-15,214192119,4,3
2026-04-15,251150724,8,2
2026-04-15,270233267,4,0
2026-04-15,251150724,7,4
2026-04-15,251150724,4,2
2026-04-15,217178005,4,0
2026-04-15,251150724,2,0
2026-04-15,828202811,7,4
2026-04-07,251150724,5,2
2026-04-07,264190941,1,0
2026-04-07,251150724,6,1
2026-04-07,804263063,7,3
2026-04-07,251150724,3,2
2026-04-07,206212831,5,0
2026-04-15,856259532,6,4
2026-04-15,300192119,3,2
2026-04-15,856259532,4,2
2026-04-15,206206585,4,3
2026-04-14,856259532,7,5
2026-04-14,827051539,5,2
2026-04-14,856259532,3,0
2026-04-14,206200389,6,0
2026-04-14,856259532,4,1
2026-04-14,206024630,4,2
2026-04-14,856259532,5,1
2026-04-14,251186153,4,0
2026-04-14,856259532,5,2
2026-04-14,206208104,2,1
2026-04-14,856259532,9,5
2026-04-14,851204935,6,3
2026-04-14,856259532,5,3
2026-04-14,206024630,4,3
2026-04-14,802182494,4,4
2026-04-14,253192119,5,3
2026-04-14,513215698,3,1
2026-04-14,253192119,3,1
2026-04-13,511225116,4,0
2026-04-13,253192119,3,2
2026-04-13,834230621,3,0
2026-04-13,253192119,7,2
2026-04-13,252167495,4,2
2026-04-13,253192119,6,3
2026-04-13,300212831,2,1
2026-04-13,253192119,4,2
2026-04-13,206024630,6,3
2026-04-13,253192119,5,1
2026-04-13,283170597,3,1
2026-04-13,253192119,6,2
2026-04-12,804263063,7,2
2026-04-12,253192119,6,5
2026-04-13,828202811,7,3
2026-04-13,264190941,1,0
2026-04-13,828202811,8,1
2026-04-13,233192119,2,1
2026-04-13,828202811,1,1
2026-04-13,253192119,5,1
2026-04-13,828202811,1,0
2026-04-13,217212831,5,2
2026-04-13,828202811,2,2
2026-04-13,300259532,3,0
2026-04-13,828202811,0,0
2026-04-13,256186153,5,1
2026-04-13,828202811,4,1
2026-04-13,501230621,5,1
2026-04-13,828202811,2,1
2026-04-13,234001179,5,1
2026-04-13,828202811,6,1
2026-04-13,256192448,2,1
2026-04-14,851230872,4,1
2026-04-14,252163587,2,1
2026-04-14,300256407,6,0
2026-04-14,252163587,8,4
2026-04-14,252163587,0,0
2026-04-14,234192119,6,0
2026-04-14,517209981,4,1
2026-04-14,252163587,6,4
2026-04-14,242001179,8,5
2026-04-14,252163587,1,0
2026-04-14,206192448,3,1
2026-04-14,252163587,2,0
2026-04-14,252163587,3,3
2026-04-14,234192119,4,1
2026-04-14,300266517,6,3
2026-04-14,252163587,7,3
2026-04-14,851230872,8,4
2026-04-14,252163587,6,1
2026-04-13,300186153,10,3
2026-04-13,252163587,10,3
2026-04-13,513240091,7,2
2026-04-13,324024630,5,1
2026-04-13,513240091,9,3
2026-04-13,827051539,4,2
2026-04-13,513240091,7,3
2026-04-13,804263063,6,1
2026-04-13,513240091,5,1
2026-04-13,324024630,1,0
2026-04-13,513240091,5,4
2026-04-13,834230621,6,3
2026-04-12,513240091,9,3
2026-04-12,834251752,7,2
2026-04-12,300186153,6,3
2026-04-12,513240091,7,3
2026-04-12,513240091,3,1
2026-04-12,834230621,7,4
2026-04-12,513240091,5,2
2026-04-12,802163587,7,5
2026-04-13,300192119,2,0
2026-04-13,206178005,4,2
2026-04-13,246199987,9,3
2026-04-13,206178005,2,0
2026-04-13,206212831,7,2
2026-04-13,206178005,3,1
2026-04-13,517223885,4,2
2026-04-13,206178005,1,1
2026-04-12,513186153,4,2
2026-04-12,206178005,5,2
2026-04-12,206178005,5,4
2026-04-12,256210257,3,1
2026-04-12,270233267,1,0
2026-04-12,206178005,1,0
2026-04-11,265234102,8,6
2026-04-11,206178005,6,4
2026-04-10,206178005,10,4
2026-04-10,207212831,3,0
2026-04-15,268051539,6,4
2026-04-15,840206585,5,2
2026-04-15,829220901,0,0
2026-04-15,840206585,3,0
2026-04-15,840206585,5,3
2026-04-15,848190941,11,5
2026-04-15,300220901,6,3
2026-04-15,840206585,9,3
2026-04-14,300235840,4,1
2026-04-14,256193105,10,5
2026-04-14,300235840,9,4
2026-04-14,264230621,5,2
2026-04-14,513230621,8,3
2026-04-14,300235840,5,1
2026-04-14,300235840,8,6
2026-04-14,265234102,4,3
2026-04-14,206177683,4,0
2026-04-14,300235840,7,1
2026-04-13,300235840,5,4
2026-04-13,251024630,6,3
2026-04-13,284001179,7,4
2026-04-13,300235840,3,1
2026-04-13,300235840,3,1
2026-04-13,840193080,7,2
2026-04-13,300235840,3,0
2026-04-13,300234371,7,3
2026-04-13,300235840,5,3
2026-04-13,265225116,5,2
2026-04-15,828215698,5,2
2026-04-15,289192119,4,0
2026-04-15,828215698,1,1
2026-04-15,280210257,7,3
2026-04-14,828215698,4,3
2026-04-14,270233934,1,1
2026-04-14,828215698,3,0
2026-04-14,251051539,5,0
2026-04-14,828215698,4,3
2026-04-14,300186153,2,0
2026-04-14,828215698,2,2
2026-04-14,300167495,5,2
2026-04-13,300263887,3,0
2026-04-13,828215698,3,2
2026-04-13,218199987,4,2
2026-04-13,828215698,5,3
2026-04-13,300210257,6,2
2026-04-13,828215698,1,0
2026-04-13,828215698,8,4
2026-04-13,300203841,2,0
2026-04-15,291262621,3,0
2026-04-15,848190941,4,1
2026-04-15,291262621,9,4
2026-04-15,814048940,11,7
2026-04-15,256186153,3,1
2026-04-15,836230621,3,0
2026-04-15,256186153,1,1
2026-04-15,256210257,7,3
2026-04-15,256186153,5,1
2026-04-15,828167495,4,1
2026-04-15,834230621,2,0
2026-04-15,256186153,6,4
2026-04-15,252167948,8,4
2026-04-15,256186153,6,1
2026-04-15,256186153,2,1
2026-04-15,206173373,6,2
2026-04-15,256186153,5,1
2026-04-15,237190053,8,2
2026-04-14,300224836,3,1
2026-04-14,256186153,3,1
2026-04-14,256186153,6,5
2026-04-14,829051539,0,0
2026-04-14,256186153,5,5
2026-04-14,825192448,2,0
2026-04-13,251167948,9,5
2026-04-13,856240091,4,2
2026-04-13,265225116,5,1
2026-04-13,856240091,9,4
2026-04-13,291211738,7,3
2026-04-13,856240091,3,2
2026-04-13,214167948,4,1
2026-04-13,856240091,4,2
2026-04-13,802048940,3,0
2026-04-13,856240091,5,2
2026-04-13,828215698,5,1
2026-04-13,856240091,6,2
2026-04-13,216167495,5,3
2026-04-13,856240091,5,2
2026-04-12,834246139,6,3
2026-04-12,856240091,1,1
2026-04-12,802051539,4,3
2026-04-12,856240091,3,2
2026-04-12,300192119,7,4
2026-04-12,265233306,7,5
2026-04-12,265233306,6,6
2026-04-12,844193080,6,2
2026-04-11,265186153,4,2
2026-04-11,265233306,7,6
2026-04-11,265233306,3,1
2026-04-11,829001179,2,0
2026-04-11,265233306,6,2
2026-04-11,283212151,11,3
2026-04-11,265233306,8,4
2026-04-11,231024630,13,9
2026-04-11,206167948,4,2
2026-04-11,265233306,8,1
2026-04-11,265233306,1,1
2026-04-11,289192119,4,1
2026-04-10,274192119,4,2
2026-04-10,265233306,6,3
2026-04-15,300186153,1,1
2026-04-15,268051539,3,0
2026-04-15,268051539,8,5
2026-04-15,834220901,6,2
2026-04-15,268051539,7,6
2026-04-15,810225116,3,2
2026-04-15,268051539,3,2
2026-04-15,251051539,5,1
2026-04-15,268051539,4,2
2026-04-15,517202811,8,4
2026-04-15,268051539,3,2
2026-04-15,237210257,4,2
2026-04-15,206177683,4,1
2026-04-15,300194404,0,0
2026-04-15,214192119,3,1
2026-04-15,300194404,9,7
2026-04-15,300194404,3,3
2026-04-15,256210257,6,4
2026-04-15,300194404,4,0
2026-04-15,260213951,8,1
2026-04-15,300243675,2,0
2026-04-15,300194404,10,6
2026-04-15,300194404,4,0
2026-04-15,513235073,7,2
2026-04-13,300194404,5,1
2026-04-13,251051539,4,1
2026-04-15,253192119,3,1
2026-04-15,101051539,5,1
2026-04-15,206024630,5,1
2026-04-15,101051539,2,1
2026-04-15,101051539,3,1
2026-04-15,300192448,2,0
2026-04-15,101051539,5,3
2026-04-15,300228789,5,2
2026-04-15,825210257,3,1
2026-04-15,101051539,3,2
2026-04-15,206206585,3,0
2026-04-15,101051539,3,1
2026-04-15,265234102,9,2
2026-04-15,101051539,2,0
2026-04-14,206024630,0,0
2026-04-14,101051539,5,2
2026-04-14,829235073,5,2
2026-04-14,101051539,5,3
2026-04-15,805252662,11,5
2026-04-15,265233306,9,3
2026-04-15,852186153,3,2
2026-04-15,300193336,1,1
2026-04-15,283211101,3,1
2026-04-15,300193336,7,4
2026-04-15,264190941,8,2
2026-04-15,300193336,7,2
2026-04-15,300193336,3,2
2026-04-15,300263063,5,1
2026-04-15,300193336,4,3
2026-04-15,246188943,6,3
2026-04-15,283230621,8,4
2026-04-15,300193336,2,1
2026-04-15,845199005,3,1
2026-04-15,300193336,2,1
2026-04-15,300207998,10,4
2026-04-15,300193336,3,0
2026-04-15,802048940,5,3
2026-04-15,300193336,3,1
2026-04-15,214192119,6,1
2026-04-15,300167495,7,4
2026-04-14,214192119,4,0
2026-04-14,242210257,4,2
2026-04-14,214192119,4,2
2026-04-14,834200389,3,1
2026-04-14,214192119,5,3
2026-04-14,256199987,3,0
2026-04-14,233192119,5,3
2026-04-14,214192119,7,2
2026-04-14,214192119,1,0
2026-04-14,234190053,4,0
2026-04-14,214192119,6,4
2026-04-14,300177683,6,4
2026-04-14,300167495,4,0
2026-04-14,214192119,7,4
2026-04-15,206024630,3,2
2026-04-15,284216065,5,4
2026-04-15,284216065,1,0
2026-04-15,834210257,5,2
2026-04-15,300192119,5,1
2026-04-15,284216065,3,2
2026-04-15,284216065,2,1
2026-04-15,207167495,4,2
2026-04-15,284216065,4,2
2026-04-15,283170597,6,3
2026-04-15,256177644,6,3
2026-04-15,284216065,4,2
2026-04-15,300206075,2,1
2026-04-15,284216065,6,1
2026-04-15,217203042,1,1
2026-04-15,284216065,1,0
2026-04-15,284216065,4,1
2026-04-15,231024630,3,0
2026-04-14,855200389,2,0
2026-04-14,283170597,0,0
2026-04-14,840214979,4,3
2026-04-14,834212831,3,0
2026-04-14,256210257,4,0
2026-04-14,855200389,1,0
2026-04-14,265225116,4,3
2026-04-14,855200389,2,1
2026-04-14,506001179,1,0
2026-04-14,855200389,5,1
2026-04-14,828192119,6,0
2026-04-14,840214979,2,1
2026-04-13,289192119,3,1
2026-04-13,855200389,5,5
2026-04-13,855200389,4,3
2026-04-13,217210257,5,2
2026-04-13,840214979,3,0
2026-04-13,830210941,8,3
2026-04-15,804262621,1,0
2026-04-15,324024630,6,1
2026-04-15,300259532,6,3
2026-04-15,324024630,8,4
2026-04-15,826204935,1,0
2026-04-15,324024630,6,1
2026-04-15,300263887,7,2
2026-04-15,324024630,9,5
2026-04-15,246173373,7,1
2026-04-15,324024630,5,0
2026-04-15,256167495,3,3
2026-04-15,324024630,9,4
2026-04-15,216192448,5,2
2026-04-15,324024630,9,4
2026-04-15,852223885,9,6
2026-04-15,324024630,3,2
2026-04-15,836005479,5,3
2026-04-15,324024630,5,2
2026-04-15,201051539,4,1
2026-04-15,206177683,9,5
2026-04-15,829192448,4,2
2026-04-15,201051539,4,1
2026-04-15,260186569,6,4
2026-04-15,201051539,0,0
2026-04-15,829192119,9,5
2026-04-15,201051539,1,1
2026-04-15,851220901,4,1
2026-04-15,201051539,5,1
2026-04-15,834192119,0,0
2026-04-15,201051539,5,2
2026-04-15,201051539,7,2
2026-04-15,268005479,3,1
2026-04-15,828200389,6,2
2026-04-15,201051539,8,2
2026-04-15,265225116,5,2
2026-04-15,201051539,6,4
2026-04-14,101000488,2,1
2026-04-14,234167495,6,0
2026-04-14,515192563,2,1
2026-04-14,101000488,8,4
2026-04-14,101000488,8,4
2026-04-14,300200389,0,0
